success,outcome,time_to_target,sim_duration,control_effort,min_safety_margin,n_infeasible,n_steps,mean_step_ms,total_solve_ms,dt_mpc,N_hor,T_hor_actual,method,cand_id
True,REACHED,1.2499999999999996,1.2499999999999996,30.180028939857035,3.863649076330009e-06,0,50,341.67017199943075,17083.508599971537,0.025,50,1.25,RA-MPC,127
True,REACHED,1.4499999999999988,1.4499999999999988,42.79650031498039,1.7483174337945234e-07,0,58,300.4951896549881,17428.72099998931,0.025,50,1.25,RA-MPC,128
True,REACHED,1.0250000000000004,1.0250000000000004,27.17918067030569,3.511117430448147e-06,0,41,284.29149756088805,11655.951399996411,0.025,50,1.25,RA-MPC,129
True,REACHED,0.7500000000000003,0.7500000000000003,16.035123142204046,1.5722621783435924,0,30,230.01705333493496,6900.511600048048,0.025,50,1.25,RA-MPC,130
True,REACHED,1.2249999999999996,1.2249999999999996,41.45204455383704,2.8870324666048136e-06,0,49,302.4450918351899,14819.809499924304,0.025,50,1.25,RA-MPC,131
True,REACHED,0.7750000000000004,0.7750000000000004,14.17736764732821,6.956163950815484,0,31,243.18910322542632,7538.862199988216,0.025,50,1.25,RA-MPC,132
True,REACHED,1.1999999999999997,1.1999999999999997,33.91461781895949,3.242858951875906e-07,0,48,355.2434645825997,17051.686299964786,0.025,50,1.25,RA-MPC,133
True,REACHED,0.9500000000000005,0.9500000000000005,16.27007771846709,0.8028377995639241,0,38,338.2415736846987,12853.179800018552,0.025,50,1.25,RA-MPC,134
True,REACHED,0.47500000000000014,0.47500000000000014,10.4138825546622,7.566479043835813,0,19,518.3672842096329,9848.978399983025,0.025,50,1.25,RA-MPC,135
True,REACHED,0.8750000000000004,0.8750000000000004,19.1408855300664,1.5796660862004943e-06,0,35,302.5370685707977,10588.79739997792,0.025,50,1.25,RA-MPC,136
True,REACHED,1.0250000000000004,1.0250000000000004,23.71837061292796,2.7263805429557193e-06,0,41,320.6825170725607,13147.983199974988,0.025,50,1.25,RA-MPC,137
True,REACHED,0.8750000000000004,0.8750000000000004,18.33245307631809,2.956349550960996e-06,0,35,293.34308285781714,10267.0079000236,0.025,50,1.25,RA-MPC,138
True,REACHED,0.6250000000000002,0.6250000000000002,11.323072352303605,5.182553876815981,0,25,306.87274000025354,7671.818500006339,0.025,50,1.25,RA-MPC,139
False,INFEASIBLE_STEP1,,0.0,0.0,4.298763991527994,1,0,1078.1470000074478,1078.1470000074478,0.025,50,1.25,RA-MPC,140
True,REACHED,0.6250000000000002,0.6250000000000002,14.048696916209355,9.472402242926085,0,25,269.4500680011697,6736.251700029243,0.025,50,1.25,RA-MPC,141
True,REACHED,0.7250000000000003,0.7250000000000003,14.663176573680829,2.3642690446484718,0,29,265.77159310169196,7707.376199949067,0.025,50,1.25,RA-MPC,142
True,REACHED,1.0500000000000003,1.0500000000000003,24.360157426351087,2.7643003624105084e-06,0,42,321.6599119041348,13509.716299973661,0.025,50,1.25,RA-MPC,143
True,REACHED,0.4000000000000001,0.4000000000000001,8.867936707103363,1.2947264729779853,0,16,279.54816250166914,4472.770600026706,0.025,50,1.25,RA-MPC,144
True,REACHED,0.24999999999999997,0.24999999999999997,6.954097594382622,9.44337308180568,0,10,342.66214999806834,3426.6214999806834,0.025,50,1.25,RA-MPC,145
True,REACHED,1.1749999999999998,1.1749999999999998,30.711448791183912,1.3857010744551352e-06,0,47,411.57665957406937,19344.10299998126,0.025,50,1.25,RA-MPC,146
True,REACHED,0.9500000000000005,0.9500000000000005,19.837142155729282,2.1505687306496506e-06,0,38,325.60514210643686,12372.995400044601,0.025,50,1.25,RA-MPC,147
True,REACHED,0.7250000000000003,0.7250000000000003,21.32478180412764,9.040578582588326,0,29,342.95723103599,9945.759700043709,0.025,50,1.25,RA-MPC,148
True,REACHED,1.0250000000000004,1.0250000000000004,20.518029050440585,3.828853644250614e-06,0,41,328.72585366088214,13477.760000096168,0.025,50,1.25,RA-MPC,149
True,REACHED,1.2499999999999996,1.2499999999999996,40.49479676734197,2.4554369167872344e-06,0,50,344.9254380000639,17246.271900003194,0.025,50,1.25,RA-MPC,150
True,REACHED,1.2249999999999996,1.2249999999999996,41.174731627069704,2.6538793581800504e-06,0,49,327.4509877546177,16045.098399976268,0.025,50,1.25,RA-MPC,151
True,REACHED,1.424999999999999,1.424999999999999,45.628460704250976,3.725266018089827e-10,0,57,372.36195613845587,21224.631499891984,0.025,50,1.25,RA-MPC,152
True,REACHED,1.2999999999999994,1.2999999999999994,36.340002240862795,3.5158528148638684e-06,0,52,362.82480192368473,18866.889700031606,0.025,50,1.25,RA-MPC,153
True,REACHED,1.2749999999999995,1.2749999999999995,34.899123783065576,1.5185577088947597e-06,0,51,387.78503921611104,19777.037000021664,0.025,50,1.25,RA-MPC,154
True,REACHED,0.8500000000000004,0.8500000000000004,23.560744078243303,4.416942465570081e-05,0,34,320.85904705737073,10909.207599950605,0.025,50,1.25,RA-MPC,155
True,REACHED,1.2499999999999996,1.2499999999999996,35.71572668123148,8.279017719322742e-07,0,50,285.2447839998058,14262.23919999029,0.025,50,1.25,RA-MPC,156
True,REACHED,0.8250000000000004,0.8250000000000004,19.036353841026557,2.481622981240933e-06,0,33,305.03340302984174,10066.102299984777,0.025,50,1.25,RA-MPC,157
True,REACHED,1.8499999999999974,1.8499999999999974,63.46228336875366,1.942733569557239e-06,0,74,291.80762162266893,21593.7640000775,0.025,50,1.25,RA-MPC,158
True,REACHED,1.5999999999999983,1.5999999999999983,56.71917964243877,7.243922918370536e-06,0,64,273.7915765617345,17522.660899951006,0.025,50,1.25,RA-MPC,159
True,REACHED,0.7750000000000004,0.7750000000000004,14.01344588436303,0.8110154969151823,0,31,188.43890645028648,5841.606099958881,0.025,50,1.25,RA-MPC,160
True,REACHED,0.5500000000000002,0.5500000000000002,11.41526217565468,9.34560852945783,0,22,219.36319545586065,4825.990300028934,0.025,50,1.25,RA-MPC,161
True,REACHED,0.7250000000000003,0.7250000000000003,14.779986562596141,10.013850911594368,0,29,214.44648620722703,6218.948100009584,0.025,50,1.25,RA-MPC,162
True,REACHED,0.6000000000000002,0.6000000000000002,12.78999388656105,0.0005771293804058622,0,24,291.9436916666503,7006.6485999996075,0.025,50,1.25,RA-MPC,163
True,REACHED,0.7250000000000003,0.7250000000000003,16.647396954464114,7.1874182657977505e-06,0,29,238.0561551715424,6903.6284999747295,0.025,50,1.25,RA-MPC,164
True,REACHED,0.5750000000000002,0.5750000000000002,11.423643319184839,5.154294927726431,0,23,182.76686521889843,4203.637900034664,0.025,50,1.25,RA-MPC,165
True,REACHED,1.399999999999999,1.399999999999999,45.15528267368824,1.8087371201877918e-06,0,56,287.3501892848123,16091.61059994949,0.025,50,1.25,RA-MPC,166
True,REACHED,1.424999999999999,1.424999999999999,50.77446442174588,1.4074390828933057e-06,0,57,275.84418070195204,15723.118300011265,0.025,50,1.25,RA-MPC,167
True,REACHED,0.6750000000000003,0.6750000000000003,16.52184041603699,7.923580963343917,0,27,258.8473666659815,6988.878899981501,0.025,50,1.25,RA-MPC,168
True,REACHED,1.4499999999999988,1.4499999999999988,37.12712394871657,5.583259311084044e-06,0,58,265.8092913798414,15416.9389000308,0.025,50,1.25,RA-MPC,169
True,REACHED,0.8000000000000004,0.8000000000000004,14.576292346259633,3.0325404473408685e-07,0,32,222.998290625128,7135.945300004096,0.025,50,1.25,RA-MPC,170
True,REACHED,1.1999999999999997,1.1999999999999997,31.48128356642495,3.239026177209488e-06,0,48,297.7868749985646,14293.7699999311,0.025,50,1.25,RA-MPC,171
False,INFEASIBLE_STEP1,,0.0,0.0,0.7076548625108998,1,0,1191.6966999997385,1191.6966999997385,0.025,50,1.25,RA-MPC,172
True,REACHED,0.7000000000000003,0.7000000000000003,15.705204250348874,3.1293126374868125e-06,0,28,257.5889928573036,7212.4918000045,0.025,50,1.25,RA-MPC,173
True,REACHED,1.2999999999999994,1.2999999999999994,45.8196438885626,1.8173816327011906e-06,0,52,288.66080769204507,15010.361999986344,0.025,50,1.25,RA-MPC,174
True,REACHED,0.8500000000000004,0.8500000000000004,18.06659555789083,3.704313016642208e-06,0,34,193.6133088238421,6582.852500010631,0.025,50,1.25,RA-MPC,175
True,REACHED,1.399999999999999,1.399999999999999,49.32391071720699,-8.950741467259108e-08,0,56,314.20233749953957,17595.330899974215,0.025,50,1.25,RA-MPC,176
False,INFEASIBLE_MID,,0.5500000000000002,21.000452039896242,-7.734543678691878e-08,1,22,250.98021738939798,5772.544999956153,0.025,50,1.25,RA-MPC,177
True,REACHED,0.6000000000000002,0.6000000000000002,14.45113233354422,1.1459116786327315,0,24,220.00121250069546,5280.029100016691,0.025,50,1.25,RA-MPC,178
True,REACHED,1.4999999999999987,1.4999999999999987,53.61120020040142,2.2579167603133563e-06,0,60,270.2850199981185,16217.10119988711,0.025,50,1.25,RA-MPC,179
True,REACHED,1.1749999999999998,1.1749999999999998,38.04747704265096,4.956493348008806e-06,0,47,223.81250638244774,10519.187799975043,0.025,50,1.25,RA-MPC,180
True,REACHED,0.9500000000000005,0.9500000000000005,19.55931215885259,2.183714468516886e-06,0,38,200.84402105375807,7632.072800042806,0.025,50,1.25,RA-MPC,181
True,REACHED,0.9500000000000005,0.9500000000000005,18.343666219444472,0.0001037494510075093,0,38,240.66575263216356,9145.298600022215,0.025,50,1.25,RA-MPC,182
False,INFEASIBLE_MID,,0.4250000000000001,11.960534673661249,-6.569941591620055e-08,1,17,219.04113888902228,3942.740500002401,0.025,50,1.25,RA-MPC,183
True,REACHED,1.4499999999999988,1.4499999999999988,41.398779192085314,5.129555951514489e-06,0,58,303.2318724129662,17587.44859995204,0.025,50,1.25,RA-MPC,184
True,REACHED,1.0250000000000004,1.0250000000000004,22.535166373117512,2.3759740098536477e-06,0,41,229.15009024734724,9395.153700141236,0.025,50,1.25,RA-MPC,185
True,REACHED,0.9750000000000005,0.9750000000000005,18.68575294068056,3.5823925923356004e-06,0,39,206.27256923128303,8044.630200020038,0.025,50,1.25,RA-MPC,186
True,REACHED,0.6250000000000002,0.6250000000000002,10.354224932346883,9.318000862579881,0,25,234.263932001777,5856.598300044425,0.025,50,1.25,RA-MPC,187
True,REACHED,0.27499999999999997,0.27499999999999997,6.683055690711386,4.931218532349214,0,11,177.0488818213132,1947.5377000344452,0.025,50,1.25,RA-MPC,188
True,REACHED,0.7250000000000003,0.7250000000000003,12.504268037560472,9.135368583861222,0,29,266.1124758622087,7717.261800004053,0.025,50,1.25,RA-MPC,189
True,REACHED,1.2499999999999996,1.2499999999999996,30.19765547129817,4.080453305585379e-06,0,50,325.63858599984087,16281.929299992044,0.025,50,1.25,RA-MPC,190
True,REACHED,0.4500000000000001,0.4500000000000001,9.678673698292021,3.6332120753681614,0,18,320.34388889102655,5766.190000038478,0.025,50,1.25,RA-MPC,191
True,REACHED,0.4000000000000001,0.4000000000000001,9.528929143254292,9.709399899629618,0,16,281.79686249859515,4508.749799977522,0.025,50,1.25,RA-MPC,192
True,REACHED,1.1,1.1,27.624867095369048,4.0462861704282e-06,0,44,269.81953182026206,11872.05940009153,0.025,50,1.25,RA-MPC,193
True,REACHED,1.3249999999999993,1.3249999999999993,34.518529697259936,2.5705808640640302e-06,0,53,287.86073584891506,15256.618999992497,0.025,50,1.25,RA-MPC,194
True,REACHED,1.3249999999999993,1.3249999999999993,36.00643639845684,1.3358299221981709e-06,0,53,307.1140037733679,16277.0421999885,0.025,50,1.25,RA-MPC,195
True,REACHED,1.15,1.15,29.88514956425193,7.238850101174593e-07,0,46,266.51723912958835,12259.792999961064,0.025,50,1.25,RA-MPC,196
True,REACHED,0.9000000000000005,0.9000000000000005,24.008577930668153,8.0019132732755e-05,0,36,232.4420361110242,8367.913299996872,0.025,50,1.25,RA-MPC,197
True,REACHED,0.27499999999999997,0.27499999999999997,5.553733306140392,4.3147270894881204,0,11,373.79653636757706,4111.761900043348,0.025,50,1.25,RA-MPC,198
True,REACHED,0.8500000000000004,0.8500000000000004,16.91856241233353,5.793468749883154e-08,0,34,254.4604323531316,8651.654700006475,0.025,50,1.25,RA-MPC,199
False,INFEASIBLE_STEP1,,0.0,0.0,6.893446252044973,1,0,1125.2654999989318,1125.2654999989318,0.025,50,1.25,RA-MPC,200
True,REACHED,1.0750000000000002,1.0750000000000002,33.92012236790751,8.903522793087908e-07,0,43,296.46225116177743,12747.87679995643,0.025,50,1.25,RA-MPC,201
True,REACHED,0.325,0.325,8.129448614485382,3.51586007330208,0,13,259.67704615658687,3375.8016000356292,0.025,50,1.25,RA-MPC,202
True,REACHED,0.5500000000000002,0.5500000000000002,13.599201305396775,2.003930263794223,0,22,204.626654545295,4501.78639999649,0.025,50,1.25,RA-MPC,203
True,REACHED,0.19999999999999998,0.19999999999999998,5.852745183661276,4.904673199184427,0,8,217.30168750036682,1738.4135000029346,0.025,50,1.25,RA-MPC,204
True,REACHED,1.1749999999999998,1.1749999999999998,30.217493854003713,4.95754331804088e-06,0,47,265.9425531917108,12499.300000010408,0.025,50,1.25,RA-MPC,205
True,REACHED,0.8500000000000004,0.8500000000000004,14.763031464005582,2.6076362222042994e-06,0,34,260.55998823507895,8859.039599992684,0.025,50,1.25,RA-MPC,206
True,REACHED,0.9000000000000005,0.9000000000000005,20.906606055690744,0.1365594744060459,0,36,300.3576916667549,10812.876900003175,0.025,50,1.25,RA-MPC,207
True,REACHED,1.674999999999998,1.674999999999998,59.798966557740506,-3.962828925997147e-08,0,67,429.37267014979204,28767.968900036067,0.025,50,1.25,RA-MPC,208
True,REACHED,0.6000000000000002,0.6000000000000002,13.39988455483604,5.044381357024909,0,24,292.3084208335543,7015.4021000053035,0.025,50,1.25,RA-MPC,209
True,REACHED,1.5749999999999984,1.5749999999999984,55.30578442169255,2.0047585025202793e-06,0,63,391.13373174664696,24641.42510003876,0.025,50,1.25,RA-MPC,210
True,REACHED,1.3249999999999993,1.3249999999999993,43.66459356140433,7.509465931652252e-07,0,53,325.6263471703278,17258.196400027373,0.025,50,1.25,RA-MPC,211
True,REACHED,1.3749999999999991,1.3749999999999991,42.91797528603002,1.3437108635142674e-07,0,55,391.5231090893609,21533.77099991485,0.025,50,1.25,RA-MPC,212
True,REACHED,1.3499999999999992,1.3499999999999992,45.51704796848439,5.26032612379528e-08,0,54,374.8084648147967,20239.65709999902,0.025,50,1.25,RA-MPC,213
True,REACHED,0.7500000000000003,0.7500000000000003,14.374742168188176,8.894220617882938,0,30,268.31244999969687,8049.373499990907,0.025,50,1.25,RA-MPC,214
True,REACHED,1.399999999999999,1.399999999999999,38.68674569395751,1.1866259313284666e-06,0,56,367.32459107250696,20570.17710006039,0.025,50,1.25,RA-MPC,215
True,REACHED,1.15,1.15,31.747853313888317,3.769483492937745e-06,0,46,305.05982173844643,14032.751799968537,0.025,50,1.25,RA-MPC,216
True,REACHED,1.0000000000000004,1.0000000000000004,22.902648956694435,3.4337023572886267e-06,0,40,341.02777000080096,13641.110800032038,0.025,50,1.25,RA-MPC,217
True,REACHED,1.399999999999999,1.399999999999999,39.956225508121534,4.063156988311242e-07,0,56,421.6805499997593,23614.11079998652,0.025,50,1.25,RA-MPC,218
True,REACHED,1.5499999999999985,1.5499999999999985,55.02199908489475,2.1619990030746415e-06,0,62,522.9300629028829,32421.66389997874,0.025,50,1.25,RA-MPC,219
False,INFEASIBLE_STEP1,,0.0,0.0,5.032182301587035,1,0,5180.988299995079,5180.988299995079,0.025,50,1.25,RA-MPC,220
True,REACHED,0.6250000000000002,0.6250000000000002,13.135225764659005,7.621110461128145,0,25,246.3896240008762,6159.740600021905,0.025,50,1.25,RA-MPC,221
True,REACHED,1.5999999999999983,1.5999999999999983,46.14874277689648,7.005076688780629e-08,0,64,434.9645249999412,27837.729599996237,0.025,50,1.25,RA-MPC,222
True,REACHED,0.7500000000000003,0.7500000000000003,17.322719313492854,1.9018927558545846,0,30,420.9086999995634,12627.260999986902,0.025,50,1.25,RA-MPC,223
True,REACHED,1.5749999999999984,1.5749999999999984,56.76518012629002,-1.743253800644582e-07,0,63,531.5194507933311,33485.725399979856,0.025,50,1.25,RA-MPC,224
False,INFEASIBLE_MID,,0.6000000000000002,27.774633618857557,-3.631651318497345e-08,1,24,876.1873360013124,21904.68340003281,0.025,50,1.25,RA-MPC,225
True,REACHED,0.7000000000000003,0.7000000000000003,17.123239174851605,4.7427429234632596e-06,0,28,555.1457428576084,15544.080800013035,0.025,50,1.25,RA-MPC,226
True,REACHED,1.3249999999999993,1.3249999999999993,32.93495203557606,5.5219363241555005e-06,0,53,435.0010471699654,23055.055500008166,0.025,50,1.25,RA-MPC,227
False,INFEASIBLE_STEP1,,0.0,0.0,1.303860872397864,1,0,1863.0306999984896,1863.0306999984896,0.025,50,1.25,RA-MPC,228
True,REACHED,0.8750000000000004,0.8750000000000004,16.819911938782003,7.101394840329479,0,35,421.128251427269,14739.488799954415,0.025,50,1.25,RA-MPC,229
True,REACHED,1.2249999999999996,1.2249999999999996,30.877082531269885,3.3759394575542366e-06,0,49,434.1957755083912,21275.59299991117,0.025,50,1.25,RA-MPC,230
True,REACHED,0.9250000000000005,0.9250000000000005,23.139783826475696,3.1065318718294184e-06,0,37,345.12301351453453,12769.551500037778,0.025,50,1.25,RA-MPC,231
True,REACHED,1.424999999999999,1.424999999999999,49.13868058330015,2.1585366299216006e-06,0,57,476.19411578961535,27143.064600008074,0.025,50,1.25,RA-MPC,232
True,REACHED,1.4749999999999988,1.4749999999999988,52.28613036898607,8.477936699424048e-06,0,59,432.5140661017879,25518.329900005483,0.025,50,1.25,RA-MPC,233
True,REACHED,0.7500000000000003,0.7500000000000003,13.453981356188162,6.611692364635004,0,30,386.6092866664985,11598.278599994956,0.025,50,1.25,RA-MPC,234
False,INFEASIBLE_STEP1,,0.0,0.0,1.5848291803492158,1,0,437.6753000105964,437.6753000105964,0.025,50,1.25,RA-MPC,235
True,REACHED,1.5249999999999986,1.5249999999999986,43.64393875858715,1.926508492177038e-06,0,61,460.0785360640568,28064.790699907462,0.025,50,1.25,RA-MPC,236
True,REACHED,1.399999999999999,1.399999999999999,35.54918422989577,7.706260825648127e-07,0,56,392.39835714345514,21974.30800003349,0.025,50,1.25,RA-MPC,237
True,REACHED,1.424999999999999,1.424999999999999,50.1443361004009,3.2242950849882216e-06,0,57,535.0857807020554,30499.88950001716,0.025,50,1.25,RA-MPC,238
True,REACHED,0.9750000000000005,0.9750000000000005,25.609292544616306,3.3662676652165937e-06,0,39,332.8228435879842,12980.090899931383,0.025,50,1.25,RA-MPC,239
True,REACHED,1.0000000000000004,1.0000000000000004,28.35541826828732,2.0340991160795016e-06,0,40,380.9799649996421,15239.198599985684,0.025,50,1.25,RA-MPC,240
True,REACHED,0.4500000000000001,0.4500000000000001,7.2055500179325245,4.691209047609869,0,18,283.75031111095774,5107.505599997239,0.025,50,1.25,RA-MPC,241
True,REACHED,1.125,1.125,24.7933454369684,2.2617559574811184e-06,0,45,371.0512133331374,16697.304599991185,0.025,50,1.25,RA-MPC,242
True,REACHED,0.9250000000000005,0.9250000000000005,22.335617409496066,2.810720613605957e-06,0,37,324.52753783641003,12007.518899947172,0.025,50,1.25,RA-MPC,243
True,REACHED,1.0500000000000003,1.0500000000000003,25.30798936515637,2.7052333047054608e-06,0,42,372.73701666778095,15654.954700046801,0.025,50,1.25,RA-MPC,244
True,REACHED,1.2749999999999995,1.2749999999999995,44.37749988451372,1.0837975403156746e-05,0,51,453.36062548934325,23121.391899956507,0.025,50,1.25,RA-MPC,245
True,REACHED,0.22499999999999998,0.22499999999999998,5.099158046150093,1.3242453854131215,0,9,358.5272222214068,3226.744999992661,0.025,50,1.25,RA-MPC,246
True,REACHED,1.399999999999999,1.399999999999999,38.657257741038215,2.1691780880994726e-06,0,56,534.3440464275773,29923.266599944327,0.025,50,1.25,RA-MPC,247
True,REACHED,1.125,1.125,26.496212336416963,3.624569992898862e-06,0,45,416.6587244434696,18749.642599956132,0.025,50,1.25,RA-MPC,248
True,REACHED,0.4500000000000001,0.4500000000000001,6.682841538944084,1.6083150237565529,0,18,445.82630555750154,8024.873500035028,0.025,50,1.25,RA-MPC,249
True,REACHED,0.5000000000000001,0.5000000000000001,8.984925670879544,3.0969791320574345,0,20,797.4897650005005,15949.79530001001,0.025,50,1.25,RA-MPC,250
True,REACHED,0.8750000000000004,0.8750000000000004,17.275828323166248,4.513799056521311e-06,0,35,454.5919199998025,15910.717199993087,0.025,50,1.25,RA-MPC,251
True,REACHED,1.4999999999999987,1.4999999999999987,53.575378707527975,2.59830208762707e-08,0,60,401.15683166732197,24069.409900039318,0.025,50,1.25,RA-MPC,252
True,REACHED,1.2249999999999996,1.2249999999999996,32.85404492603686,1.924154748562815e-06,0,49,367.309108161788,17998.146299927612,0.025,50,1.25,RA-MPC,253
True,REACHED,0.9250000000000005,0.9250000000000005,21.173056168964244,3.1366680108866086e-06,0,37,384.6865486482637,14233.402299985755,0.025,50,1.25,RA-MPC,254
True,REACHED,1.2499999999999996,1.2499999999999996,39.356457450933775,3.172024919543531e-07,0,50,379.92351399938343,18996.17569996917,0.025,50,1.25,RA-MPC,255
True,REACHED,1.4749999999999988,1.4749999999999988,50.69792698798652,1.3244590070598738e-06,0,59,361.7046440670847,21340.573999957996,0.025,50,1.25,RA-MPC,256
True,REACHED,1.3499999999999992,1.3499999999999992,38.87088663277542,3.181971079672141e-07,0,54,440.5144629614639,23787.78099991905,0.025,50,1.25,RA-MPC,257
True,REACHED,1.1749999999999998,1.1749999999999998,27.673460792955375,1.1351272695015562e-06,0,47,381.4565063849899,17928.455800094525,0.025,50,1.25,RA-MPC,258
True,REACHED,0.8000000000000004,0.8000000000000004,17.918646117214315,0.00016196468956882927,0,32,361.86465937589674,11579.669100028696,0.025,50,1.25,RA-MPC,259
True,REACHED,0.27499999999999997,0.27499999999999997,5.277269777183119,8.917775830804015,0,11,395.78830000060736,4353.671300006681,0.025,50,1.25,RA-MPC,260
True,REACHED,0.5750000000000002,0.5750000000000002,10.139335951613004,0.16875130193972915,0,23,258.7013260876436,5950.130500015803,0.025,50,1.25,RA-MPC,261
True,REACHED,0.22499999999999998,0.22499999999999998,2.111508413169906,2.3922237773802837,0,9,271.05193333085884,2439.4673999777297,0.025,50,1.25,RA-MPC,262
True,REACHED,1.4499999999999988,1.4499999999999988,47.716658405108845,1.8233589866131848e-06,0,58,320.44075517353184,18585.563800064847,0.025,50,1.25,RA-MPC,263
True,REACHED,0.6750000000000003,0.6750000000000003,15.808326003242588,7.159212398163346,0,27,232.16517407531177,6268.459700033418,0.025,50,1.25,RA-MPC,264
True,REACHED,0.8250000000000004,0.8250000000000004,16.18332135557514,6.4414331782003865e-06,0,33,274.70306666642006,9065.201199991861,0.025,50,1.25,RA-MPC,265
True,REACHED,1.3749999999999991,1.3749999999999991,36.69090188246317,7.581618467465399e-07,0,55,340.8286836360772,18745.577599984244,0.025,50,1.25,RA-MPC,266
True,REACHED,0.7250000000000003,0.7250000000000003,16.75812008609402,7.8031672895250335,0,29,292.6658344834417,8487.309200019808,0.025,50,1.25,RA-MPC,267
True,REACHED,0.8000000000000004,0.8000000000000004,14.970957873642362,4.3493538331108095,0,32,298.1771687491346,9541.669399972307,0.025,50,1.25,RA-MPC,268
True,REACHED,0.7250000000000003,0.7250000000000003,17.73534259706157,6.033759631623041e-07,0,29,281.96147586076506,8176.882799962186,0.025,50,1.25,RA-MPC,269
False,INFEASIBLE_STEP1,,0.0,0.0,0.7572005055600882,1,0,1151.0551999963354,1151.0551999963354,0.025,50,1.25,RA-MPC,270
True,REACHED,0.8500000000000004,0.8500000000000004,14.755931782554136,4.752807029884084,0,34,364.8780117651126,12405.852400013828,0.025,50,1.25,RA-MPC,271
True,REACHED,0.6750000000000003,0.6750000000000003,9.791935520524694,3.523298355381601,0,27,298.7928888884468,8067.407999988063,0.025,50,1.25,RA-MPC,272
True,REACHED,0.35000000000000003,0.35000000000000003,8.990208354432243,9.253219425314812,0,14,314.32994285985063,4400.619200037909,0.025,50,1.25,RA-MPC,273
True,REACHED,1.3749999999999991,1.3749999999999991,46.847118638857744,2.8441840349297242e-06,0,55,396.93069818128026,21831.188399970415,0.025,50,1.25,RA-MPC,274
True,REACHED,1.674999999999998,1.674999999999998,60.92359651202884,2.1261089322748292e-06,0,67,498.5037477612721,33399.75110000523,0.025,50,1.25,RA-MPC,275
True,REACHED,0.7250000000000003,0.7250000000000003,14.820673931600767,0.00010667111201189754,0,29,339.4903758624047,9845.220900009735,0.025,50,1.25,RA-MPC,276
True,REACHED,0.8750000000000004,0.8750000000000004,17.938604239805603,1.819461188019568e-06,0,35,358.58170571445953,12550.359700006084,0.025,50,1.25,RA-MPC,277
True,REACHED,1.5499999999999985,1.5499999999999985,55.46920282525281,5.668779951104357e-07,0,62,403.00042903207566,24986.02659998869,0.025,50,1.25,RA-MPC,278
True,REACHED,0.9000000000000005,0.9000000000000005,18.635030918659286,4.3569116507381604,0,36,415.1627972237798,14945.860700056073,0.025,50,1.25,RA-MPC,279
True,REACHED,1.0000000000000004,1.0000000000000004,29.026977076112633,2.4274570370000714e-07,0,40,415.7693350000045,16630.77340000018,0.025,50,1.25,RA-MPC,280
False,INFEASIBLE_STEP1,,0.0,0.0,0.7443952927132589,1,0,771.6135999944527,771.6135999944527,0.025,50,1.25,RA-MPC,281
True,REACHED,1.0250000000000004,1.0250000000000004,19.79617488299662,2.120859670696273e-06,0,41,375.088278051585,15378.619400114985,0.025,50,1.25,RA-MPC,282
True,REACHED,0.6250000000000002,0.6250000000000002,9.687909704326954,8.627163707058559,0,25,343.2910119986627,8582.275299966568,0.025,50,1.25,RA-MPC,283
True,REACHED,1.5499999999999985,1.5499999999999985,55.93546473627735,7.6316162953656e-06,0,62,422.8889177414408,26219.112899969332,0.025,50,1.25,RA-MPC,284
True,REACHED,1.1,1.1,30.08321736072826,1.3925093576170457e-06,0,44,464.00709545526877,20416.312200031825,0.025,50,1.25,RA-MPC,285
True,REACHED,1.125,1.125,35.38083334169605,5.333636603566752e-07,0,45,437.0967466668743,19669.353600009345,0.025,50,1.25,RA-MPC,286
True,REACHED,0.7250000000000003,0.7250000000000003,17.449042520167662,2.067653992406146,0,29,380.42125172395225,11032.216299994616,0.025,50,1.25,RA-MPC,287
True,REACHED,1.5499999999999985,1.5499999999999985,46.186754217162516,-1.4763624738088195e-07,0,62,458.40682742029105,28421.223300058045,0.025,50,1.25,RA-MPC,288
True,REACHED,1.2999999999999994,1.2999999999999994,36.74867464249442,2.4826619930850307e-06,0,52,409.29705384601573,21283.446799992817,0.025,50,1.25,RA-MPC,289
True,REACHED,0.6750000000000003,0.6750000000000003,14.971560630183586,1.1630480988955634,0,27,376.3550333333788,10161.585900001228,0.025,50,1.25,RA-MPC,290
True,REACHED,0.9000000000000005,0.9000000000000005,18.135348500568192,6.324068053016343,0,36,352.32374722181703,12683.654899985413,0.025,50,1.25,RA-MPC,291
True,REACHED,0.6750000000000003,0.6750000000000003,14.977425855347304,1.226943053021301e-06,0,27,365.3732703737828,9865.078300092136,0.025,50,1.25,RA-MPC,292
True,REACHED,1.5249999999999986,1.5249999999999986,42.46861102165783,3.3462244663457227e-06,0,61,364.43139180268133,22230.31489996356,0.025,50,1.25,RA-MPC,293
True,REACHED,0.5750000000000002,0.5750000000000002,12.17579542156995,7.7796268080001605,0,23,363.07867825899336,8350.809599956847,0.025,50,1.25,RA-MPC,294
True,REACHED,1.4749999999999988,1.4749999999999988,50.105585402557196,2.466661909483567e-06,0,59,368.115544067824,21718.817100001615,0.025,50,1.25,RA-MPC,295
True,REACHED,0.7500000000000003,0.7500000000000003,20.50475786379185,3.2806769344477448e-06,0,30,327.9608866670363,9838.826600011089,0.025,50,1.25,RA-MPC,296
